2.290229805076896525e+02 8.792368782254267501e+01 9.384790102834443678e+04 2.619231326720681636e+02 8.744871728414179302e+01 9.288150758629640040e+04 1.000013000000000000e+06 2.613065326633166041e-01 5.829145728643215785e-01
1.453008126523615715e+02 8.929396148992961457e+01 9.391484725524547684e+04 1.762467563760351368e+02 8.932207618644912372e+01 9.320014654500056349e+04 1.000019000000000000e+06 2.613065326633166041e-01 3.668341708542713353e-01
8.998894133257819306e+01 8.899955161020714911e+01 9.202454987383277330e+04 3.006509079087563308e+01 8.948267483565599889e+01 9.163355182461781078e+04 1.000020000000000000e+06 2.964824120603015145e-01 4.572864321608040017e-01
2.853789311278051599e+01 8.820908611379618947e+01 9.347701657077993150e+04 1.429838127638390333e+01 8.858574772725357604e+01 9.316301945261610672e+04 1.000027000000000000e+06 2.814070351758793942e-01 3.618090452261306655e-01
2.638421482348734344e+02 8.815325777054476930e+01 9.549943368222747813e+04 -8.622576627307479669e+01 8.688931896891560314e+01 9.494506588756760175e+04 1.000035000000000000e+06 6.231155778894472697e-01 8.190954773869346672e-01
3.002545827298738201e-01 8.375276780077646777e+01 1.019894661742771423e+05 -1.257437596806535440e+00 8.355057800749864327e+01 1.017291900729925983e+05 1.000040000000000000e+06 4.623115577889447270e-01 5.175879396984924830e-01
-1.404200925065341643e+01 8.820026614484233107e+01 9.398119497826507722e+04 -3.190143735837279948e+01 8.822825981355872216e+01 9.365686841644597007e+04 1.000044000000000000e+06 3.366834170854271502e-01 4.271356783919598166e-01
1.958256685272990296e+02 8.686651667048273850e+01 9.672903313022755901e+04 2.015389014072793259e+02 8.705576635041160216e+01 9.631256083374554873e+04 1.000045000000000000e+06 1.306532663316583021e-01 1.959798994974874531e-01
2.029663672684766880e+02 8.709516726145101018e+01 9.621698540609065094e+04 2.158209276405787307e+02 8.733925510786238533e+01 9.545968107017978036e+04 1.000045000000000000e+06 2.110552763819095456e-01 3.316582914572864249e-01
1.970769114349789106e+02 8.691266760943632619e+01 9.663259209707319678e+04 2.164070920081617260e+02 8.734631693644391248e+01 9.542841093148641812e+04 1.000045000000000000e+06 1.457286432160803946e-01 3.366834170854271502e-01
2.369594402481219220e+02 8.741287703184300995e+01 9.440949627498582413e+04 2.531763370714263317e+02 8.721712554079972790e+01 9.359498464019343373e+04 1.000045000000000000e+06 5.025125628140703071e-01 6.381909547738693345e-01
2.548249747151849647e+02 8.718247009536713676e+01 9.350556874978951237e+04 2.595369056069593512e+02 8.706473882667788189e+01 9.323863985859190871e+04 1.000045000000000000e+06 6.532663316582915103e-01 6.984924623115578157e-01
-6.958555418638378853e+01 8.837761251541638785e+01 1.029955424630768684e+05 -6.506430495776035627e+01 8.766180167095753006e+01 1.027775511083908350e+05 1.000069000000000000e+06 6.834170854271356399e-01 7.889447236180904266e-01
1.299704075685073867e+01 8.705941268297628710e+01 9.950466707808425417e+04 -4.301843243549470230e+00 8.724161376726290484e+01 9.909917621970771870e+04 1.000081000000000000e+06 3.115577889447236348e-01 4.522613065326633319e-01
2.403989454852098220e+02 8.806335045396903638e+01 9.341190559012384620e+04 2.657684687100172027e+02 8.801577087821252121e+01 9.201203160333052801e+04 1.000140000000000000e+06 5.326633165829145478e-01 7.738693467336683618e-01
1.688053067670383030e+02 8.793935037702931368e+01 9.632097492741573660e+04 1.707541484533072662e+02 8.876497478947752029e+01 9.526200928461471631e+04 1.000157000000000000e+06 1.708542713567839100e-01 3.768844221105527859e-01
-8.192098564892042134e+01 8.902958211415739243e+01 1.003060259580958373e+05 -5.912554124150909729e+01 8.877496054182802254e+01 1.001466723987684090e+05 1.000160000000000000e+06 4.623115577889447270e-01 5.628140703517587884e-01
4.601455704337599428e+01 8.680010860969342446e+01 8.992055156365505536e+04 4.229334940883083505e+01 8.662947570353256310e+01 8.975319380850305606e+04 1.000159000000000000e+06 8.793969849246231485e-01 9.296482412060301792e-01
5.054717615129704456e+01 8.834641917744714590e+01 9.497075951927975984e+04 1.800391969446814855e+01 8.880429696742868373e+01 9.420714700962971256e+04 1.000161000000000000e+06 3.417085427135678199e-01 4.673366834170854522e-01
-3.628335294136172706e+01 8.843678480900355510e+01 9.317890361965824559e+04 -5.315659200500444825e+01 8.776171441576875054e+01 9.252981119804219634e+04 1.000161000000000000e+06 6.432160804020100597e-01 7.587939698492462970e-01
-5.557541184067522977e+01 8.836392251389129626e+01 8.918819311243097764e+04 -4.409809852368455552e+01 8.812321563693694770e+01 8.880953894507724908e+04 1.000163000000000000e+06 6.331658291457286092e-01 7.185929648241206058e-01
2.202221685430537335e+01 8.713814754599984269e+01 9.957259874682090594e+04 1.296211495555612458e+01 8.692352416834312123e+01 9.930892814758601889e+04 1.000199000000000000e+06 5.829145728643215785e-01 6.783919597989950256e-01
-4.873953435319557315e+01 8.606306799946379726e+01 1.028162039265388303e+05 -4.914244541169755820e+01 8.590556108762540077e+01 1.027784966197141330e+05 1.000207000000000000e+06 9.396984924623115187e-01 9.597989949748744198e-01
2.048067716689583619e+02 8.925899485600974970e+01 9.332208094547284418e+04 2.342495533138041708e+02 8.862392412704501510e+01 9.253393580168830522e+04 1.000208000000000000e+06 5.025125628140703071e-01 6.231155778894472697e-01
4.214305538717655963e+01 8.489969409216176643e+01 9.486499235038638290e+04 3.946779736691965468e+01 8.537843098936268404e+01 9.385514942648824945e+04 1.000517000000000000e+06 7.437185929648241212e-01 9.045226130653266639e-01
4.214305538717655963e+01 8.489969409216176643e+01 9.486499235038638290e+04 3.983535023320424528e+01 8.531862891569679164e+01 9.398093719099338341e+04 1.000517000000000000e+06 7.437185929648241212e-01 8.844221105527638738e-01
2.666300701853406849e+02 8.934055897711580485e+01 1.004299721913947578e+05 -7.850598492886160784e+01 8.886675489887731771e+01 9.951703058513834549e+04 1.000535000000000000e+06 5.427135678391959983e-01 6.331658291457286092e-01
-6.383441343329494799e+01 8.679044444034421701e+01 1.007687682548994344e+05 -4.828345144271510492e+01 8.623079046946119774e+01 9.900423622016208537e+04 1.000534000000000000e+06 7.185929648241206058e-01 9.597989949748744198e-01
2.655555779498873221e+02 8.746371459814767491e+01 9.685560382494522491e+04 -8.652046577711089981e+01 8.678915283074586284e+01 9.559452495954633923e+04 1.000565000000000000e+06 7.537688442211055717e-01 8.793969849246231485e-01
6.563272635193209226e+01 8.885218529965989376e+01 9.508072378527927503e+04 3.121203223323547959e+01 8.933189224687008334e+01 9.431541069267188141e+04 1.000579000000000000e+06 3.969849246231155759e-01 4.974874371859296374e-01
-7.644746831893473882e+01 8.903040112173505349e+01 9.199808590371132595e+04 -6.978254097728444094e+01 8.871359797839694750e+01 9.134881036461408075e+04 1.000575000000000000e+06 8.291457286432161178e-01 8.894472361809044880e-01
1.673456523045729227e+01 8.740735145681992435e+01 9.880074928436637856e+04 1.280911519978215729e+01 8.709368669695027165e+01 9.816375062413146952e+04 1.000601000000000000e+06 8.090452261306533277e-01 8.693467336683416979e-01
-5.786996667842699793e+01 8.780123876104839553e+01 1.018450628961455659e+05 -6.083582210933909806e+01 8.699092716836410943e+01 1.010296092355597502e+05 1.000607000000000000e+06 6.733668341708543004e-01 7.889447236180904266e-01
3.530464545741488536e+01 8.734930784839995965e+01 9.270464177445524547e+04 2.358708687010931726e+01 8.699692551176239874e+01 9.147943851890484802e+04 1.000615000000000000e+06 7.839195979899498123e-01 8.944723618090452133e-01
-1.176810530790395859e+01 8.722031334161334826e+01 9.591534255454281811e+04 -2.196376074206160212e+01 8.734957531505153838e+01 9.500746168771186785e+04 1.000622000000000000e+06 3.115577889447236348e-01 3.969849246231155759e-01
-7.348199129228754600e+01 8.650700635805007721e+01 9.037945389849571802e+04 -7.466791455422711010e+01 8.644088505118017451e+01 9.022734124456580321e+04 1.000622000000000000e+06 8.442211055276381826e-01 8.592964824120603584e-01
-5.234550141663960687e+01 8.721210721965110224e+01 9.253635107503509789e+04 -5.814817003467400980e+01 8.708717433893406223e+01 9.201826870402623899e+04 1.000622000000000000e+06 6.331658291457286092e-01 6.834170854271356399e-01
-3.330366539845014984e+01 8.909052745798459227e+01 9.868993630120172747e+04 -1.753325807764974087e+01 8.874731291427920610e+01 9.702311855599122646e+04 1.000646000000000000e+06 4.773869346733668473e-01 6.130653266331658191e-01
-6.767243990070282678e+01 8.632236443176350349e+01 1.005893567210886540e+05 -6.289821797631095990e+01 8.557011948020081604e+01 9.963069663472693355e+04 1.000656000000000000e+06 8.391959798994974573e-01 9.597989949748744198e-01
-4.018184138639144010e+01 8.852391904181958182e+01 1.023554203854296211e+05 -3.934758050535672425e+01 8.799114089906190372e+01 1.016282517780784692e+05 1.000663000000000000e+06 6.733668341708543004e-01 7.587939698492462970e-01
-3.846037101733444530e+01 8.673918296923184812e+01 9.999411006423753861e+04 -3.843241097591861433e+01 8.667386914141650323e+01 9.991161825892618799e+04 1.000663000000000000e+06 9.547738693467336946e-01 9.648241206030150341e-01
-4.407994343041709584e+01 8.647679016651409256e+01 1.040852550350872771e+05 -4.430922526298101616e+01 8.645286751319763141e+01 1.039909847108378308e+05 1.000664000000000000e+06 9.195979899497487287e-01 9.296482412060301792e-01
1.389523163378814985e+01 8.792300650440724041e+01 9.723377757464184833e+04 1.373644678733203950e+00 8.813779463437045081e+01 9.597126249378158536e+04 1.000668000000000000e+06 3.115577889447236348e-01 4.221105527638190913e-01
-6.739930419811344109e+01 8.911222914454094735e+01 9.886541585264597961e+04 -6.537048120307937893e+01 8.891708859134321585e+01 9.840136743185194791e+04 1.000671000000000000e+06 5.427135678391959983e-01 5.829145728643215785e-01
-3.031033683473258478e+01 8.821630948980400433e+01 9.346722455837902089e+04 -4.349407040532788216e+01 8.807645590850144401e+01 9.239504134186371812e+04 1.000668000000000000e+06 6.432160804020100597e-01 7.386934673366833959e-01
1.867235389925150741e+02 8.782690417452941745e+01 9.628051929295029549e+04 2.053811172693603169e+02 8.773234744361346316e+01 9.469759304135448474e+04 1.000736000000000000e+06 5.326633165829145478e-01 6.834170854271356399e-01
1.450988946930605152e+02 8.904995403765903461e+01 9.399962417278239445e+04 1.494415903302070490e+02 8.960233526352169520e+01 9.252893612088309601e+04 1.000744000000000000e+06 7.487437185929648464e-01 8.944723618090452133e-01
2.481580130671656832e+02 8.857012741525316812e+01 1.019800704170870158e+05 2.619633221784982879e+02 8.847569057759839950e+01 1.015836804728601855e+05 1.000758000000000000e+06 5.125628140703517577e-01 5.829145728643215785e-01
-4.899655608496309611e+01 8.622550262818606370e+01 1.001534139417354745e+05 -4.975548844082129563e+01 8.619452622950485932e+01 1.000235790460385761e+05 1.000814000000000000e+06 8.944723618090452133e-01 9.095477386934673891e-01
-4.494659306301133483e+01 8.932214469911573929e+01 9.431735395993274869e+04 -5.353012676502670075e+01 8.889213876698049432e+01 9.404239198066740937e+04 1.001043000000000000e+06 6.030150753768844796e-01 6.683417085427135751e-01
2.542976186330564303e+02 8.755771400664399096e+01 9.682841157773006125e+04 2.511989778552542987e+02 8.677177605733128019e+01 9.644071269677359669e+04 1.001063000000000000e+06 7.487437185929648464e-01 8.693467336683416979e-01
2.696134907397233178e+02 8.949281013675155805e+01 9.977827709930845594e+04 -8.905331444898409643e+01 8.875322741448106001e+01 9.954377589712472400e+04 1.001087000000000000e+06 5.175879396984924830e-01 6.080402010050250938e-01
-8.851559540219648170e+01 8.697277823612766667e+01 9.905127344191576412e+04 -8.843421789444775527e+01 8.613896782880486569e+01 9.885502533318487986e+04 1.001087000000000000e+06 8.241206030150753925e-01 9.246231155778894539e-01
-6.937070634419393400e+01 8.713325502739118633e+01 1.013985855888995284e+05 -6.153095553464261513e+01 8.693869591400411423e+01 1.006922513706032041e+05 1.001090000000000000e+06 5.728643216080402389e-01 6.834170854271356399e-01
-5.923511467858340040e+01 8.686511798813948815e+01 1.004688184609064192e+05 -5.293974348204668701e+01 8.661462033297746643e+01 9.980237429868464824e+04 1.001090000000000000e+06 7.185929648241206058e-01 8.241206030150753925e-01
-5.891521303763517636e+01 8.685417996518089012e+01 1.004369515845567803e+05 -5.321963152764904947e+01 8.662748834028498379e+01 9.983397750106106105e+04 1.001090000000000000e+06 7.236180904522613311e-01 8.190954773869346672e-01
-8.734635765383950456e+01 8.853904259661631215e+01 9.118508667776132643e+04 -6.578370242274648660e+01 8.781693189069990524e+01 9.045342440363588685e+04 1.001096000000000000e+06 5.376884422110552730e-01 7.185929648241206058e-01
4.021745273568861734e+01 8.786406020730532873e+01 9.391174860725583858e+04 3.781903570682634097e+01 8.784898985633742541e+01 9.379551903017277073e+04 1.001099000000000000e+06 5.376884422110552730e-01 5.577889447236180631e-01
3.486634880397688363e+01 8.782487121487451986e+01 9.365056538433807145e+04 1.883290370964299498e+01 8.756672892806005848e+01 9.278871556071311352e+04 1.001099000000000000e+06 5.829145728643215785e-01 7.336683417085426706e-01
6.088266114664866535e+01 8.893028828403365083e+01 9.190208047797194740e+04 4.224574323561159872e+01 8.879271498410122376e+01 9.149761576353175042e+04 1.001101000000000000e+06 4.572864321608040017e-01 5.276381909547738225e-01
2.313460318790250767e+02 8.823208164576725210e+01 9.932033722743469116e+04 2.317408543569855510e+02 8.818126339887062670e+01 9.925838264084570983e+04 1.001104000000000000e+06 9.396984924623115187e-01 9.497487437185929693e-01
1.495430732231529269e+01 8.802844980171313694e+01 8.964416095619143744e+04 1.493844795703338502e+00 8.768802011840858768e+01 8.875469535573449684e+04 1.001108000000000000e+06 6.331658291457286092e-01 7.587939698492462970e-01
2.518680014749797351e+02 8.897589004160218451e+01 9.293164653024726431e+04 -8.119547806977965365e+01 8.887464009025015343e+01 9.240556240977543348e+04 1.001113000000000000e+06 3.417085427135678199e-01 4.472361809045226066e-01
1.266687348197514922e+02 8.790624265039453178e+01 9.505074011824587069e+04 1.308301294191897455e+02 8.802266500965502871e+01 9.464635009057199932e+04 1.001117000000000000e+06 2.060301507537688481e-01 2.613065326633166041e-01
-6.603306918047040597e+01 8.888579811142618325e+01 9.012272125447535655e+04 -5.659530617660780649e+01 8.864569374119338363e+01 8.976035732805357839e+04 1.001125000000000000e+06 3.567839195979899403e-01 4.522613065326633319e-01
-5.750266004885529725e+01 8.700450674295646536e+01 9.626490150762865960e+04 -5.291792154329557007e+01 8.643551626006356514e+01 9.535616981731751002e+04 1.001132000000000000e+06 7.286432160804020564e-01 8.643216080402009727e-01
2.405548936476623396e+02 8.786070286566538812e+01 9.283976528347592102e+04 2.482047150446344972e+02 8.763372603058763843e+01 9.177633032625223859e+04 1.001157000000000000e+06 6.281407035175879949e-01 7.085427135678391553e-01
2.337718967780070614e+02 8.664339125008956444e+01 9.975371439132101659e+04 2.340926761333951447e+02 8.613322299513656333e+01 9.943819077069737250e+04 1.001173000000000000e+06 8.743718592964824232e-01 9.447236180904522440e-01
2.332652364339593873e+02 8.722227254818606923e+01 1.001239461472986877e+05 2.336330168542301067e+02 8.682477657163717311e+01 9.986831280238596082e+04 1.001173000000000000e+06 7.939698492462311519e-01 8.492462311557789079e-01
8.427483724495884587e+01 8.891565731389400185e+01 9.296328698713870835e+04 7.468178624261200582e+01 8.898136471762406075e+01 9.279349911740826792e+04 1.001179000000000000e+06 2.964824120603015145e-01 3.266331658291457551e-01
-1.178695383732089574e+01 8.701385136133478682e+01 9.021646032214544539e+04 -1.315287987869037245e+01 8.679338575773394382e+01 9.003916165465580707e+04 1.001179000000000000e+06 8.090452261306533277e-01 8.442211055276381826e-01
1.896718668260256209e+02 8.758624308802212965e+01 9.575279653678167961e+04 2.117971289727059627e+02 8.739115895204388096e+01 9.519609355256253912e+04 1.001190000000000000e+06 4.623115577889447270e-01 5.979899497487437543e-01
2.376059142132562840e+02 8.638684195658647980e+01 9.431308441535418388e+04 2.429230410954051820e+02 8.595228122355848654e+01 9.404330238845170243e+04 1.001190000000000000e+06 8.291457286432161178e-01 9.045226130653266639e-01
1.561441801244516512e+02 8.903518494927963900e+01 9.315546391949671670e+04 1.610844548417097428e+02 8.956387678133748409e+01 9.192085730365508061e+04 1.001192000000000000e+06 3.919597989949749062e-01 5.025125628140703071e-01
2.142485505211117243e+02 8.720793075176516140e+01 9.592823465583454526e+04 2.178832247213964877e+02 8.697237900728447357e+01 9.547446717040582735e+04 1.001201000000000000e+06 8.241206030150753925e-01 8.894472361809044880e-01
4.060493325430739020e+01 8.762287884448500108e+01 9.349847394730077940e+04 2.739541486257303049e+01 8.711620903217165335e+01 9.273892864025491872e+04 1.001210000000000000e+06 6.080402010050250938e-01 7.437185929648241212e-01
2.290269212832265850e+02 8.983261821117457657e+01 9.650018725591467228e+04 -5.742268555435808253e+01 8.889275337070046135e+01 9.572829938145050255e+04 1.001214000000000000e+06 4.723618090452261220e-01 6.180904522613065444e-01
6.902598887393288862e+01 8.766046864065289412e+01 9.500150720826463657e+04 4.667573573446658486e+01 8.714688629360735206e+01 9.411139520586513390e+04 1.001226000000000000e+06 7.336683417085426706e-01 9.547738693467336946e-01
5.531925300356893560e-01 8.693184865815415208e+01 9.853941773007450684e+04 -1.541601665494313345e+01 8.637318618077213728e+01 9.790755037101019116e+04 1.001242000000000000e+06 6.532663316582915103e-01 8.291457286432161178e-01
-7.333151017356705381e+01 8.705745625348251338e+01 1.023917146009215794e+05 -6.567962359086041602e+01 8.697288357984402296e+01 1.017299674293856951e+05 1.001245000000000000e+06 3.819095477386934556e-01 4.824120603015075170e-01
-6.164814551270207943e+01 8.690372180130100332e+01 1.013682165797543130e+05 -4.854076364312039260e+01 8.653019057915514622e+01 1.000662885316245374e+05 1.001245000000000000e+06 5.376884422110552730e-01 7.386934673366833959e-01
1.958324557963442203e+02 8.648570515408142967e+01 9.783872361254422867e+04 2.105418335491085031e+02 8.654625703236554557e+01 9.673263766498895711e+04 1.001253000000000000e+06 1.708542713567839100e-01 4.020100502512563012e-01
